"UID","addr_num","organization","suborganization","full_address","city","state","country","zip"
"WOS:000187896900012","7","RISO NATL LAB","NULL","RISO NATL LAB, DK-4000 ROSKILDE, DENMARK","ROSKILDE","NULL","DENMARK","DK-4000"
"WOS:000187896900012","8","UNIVERSITE GRENOBLE ALPES (UGA)","CNRS","UNIV PIERRE MENDES FRANCE, CNRS, INST ECON & POLIT ENERGIE, F-38040 GRENOBLE, FRANCE","GRENOBLE","NULL","FRANCE","F-38040"
"WOS:000187896900012","8","UNIVERSITE GRENOBLE ALPES (UGA)","INST ECON & POLIT ENERGIE","UNIV PIERRE MENDES FRANCE, CNRS, INST ECON & POLIT ENERGIE, F-38040 GRENOBLE, FRANCE","GRENOBLE","NULL","FRANCE","F-38040"
"WOS:000187896900012","9","SWISS FEDERAL INSTITUTE OF TECHNOLOGY ZURICH","CTR ENERGY POLICY & ECON","ETH ZENTRUM, SWISS FED INST TECHNOL, CTR ENERGY POLICY & ECON, CH-8092 ZURICH, SWITZERLAND","ZURICH","NULL","SWITZERLAND","CH-8092"
"WOS:000187896900012","9","SWISS FEDERAL INSTITUTE OF TECHNOLOGY ZURICH","SWISS FED INST TECHNOL","ETH ZENTRUM, SWISS FED INST TECHNOL, CTR ENERGY POLICY & ECON, CH-8092 ZURICH, SWITZERLAND","ZURICH","NULL","SWITZERLAND","CH-8092"
"WOS:000188063200009","1","UNIV BOCCONI","IGIER","UNIV BOCCONI, IGIER, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188305600007","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000188381700004","1","BOCCONI UNIVERSITY","IST ECON POLIT","BOCCONI UNIV, IST ECON POLIT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188542600005","1","UNIV BOCCONI","IGIER","UNIV BOCCONI, IGIER, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188599300001","1","KLM ROYAL DUTCH AIRLINES","REVENUE MANAGEMENT DEPT","KLM ROYAL DUTCH AIRLINES, REVENUE MANAGEMENT DEPT, SEGRATE, ITALY","SEGRATE","NULL","ITALY","NULL"
"WOS:000188599300001","2","BOCCONI UNIVERSITY","RES CTR REG ECON TRANSPORTS & TOURISM","BOCCONI UNIV, RES CTR REG ECON TRANSPORTS & TOURISM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188752900008","1","UNIVERSITY OF LONDON","DEPT GEOG & ENVIRONM","LONDON SCH ECON, DEPT GEOG & ENVIRONM, LONDON WC2A 2AE, ENGLAND","LONDON","NULL","ENGLAND","WC2A 2AE"
"WOS:000188752900008","2","UNIV BOCCONI","IEP","UNIV BOCCONI, IEP, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188752900008","3","UNIV BOCCONI","CERTET","UNIV BOCCONI, CERTET, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188955100008","1","UNIVERSITY OF BRESCIA","NULL","UNIV BRESCIA, BRESCIA, ITALY","BRESCIA","NULL","ITALY","NULL"
"WOS:000188955100008","2","UNIVERSITY OF PAVIA","NULL","UNIV PAVIA, I-27100 PAVIA, ITALY","PAVIA","NULL","ITALY","I-27100"
"WOS:000188955100008","3","UNIV BOCCONI","CESPRI","UNIV BOCCONI, CESPRI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000188973300005","1","UNIVERSITY OF PAVIA","DIPARTIMENTO RIC AZIENDALI","UNIV PAVIA, DIPARTIMENTO RIC AZIENDALI, I-27100 PAVIA, ITALY","PAVIA","NULL","ITALY","I-27100"
"WOS:000188973300005","2","UNIV BOCCONI","IST METODI QUANTITATIVI","UNIV BOCCONI, IST METODI QUANTITATIVI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000188973300005","3","UNIVERSITY OF INSUBRIA","FAC ECON","UNIV INSUBRIA, FAC ECON, VARESE, ITALY","VARESE","NULL","ITALY","NULL"
"WOS:000189183400005","1","NYU","DEPT ECON","NYU, DEPT ECON, NEW YORK, NY 10003 USA","NEW YORK","NY","USA","10003"
"WOS:000189183400005","2","UNIV MONTEVIDEO","DEPT ECON","UNIV MONTEVIDEO, DEPT ECON, MONTEVIDEO 11600, URUGUAY","MONTEVIDEO","NULL","URUGUAY","11600"
"WOS:000189183400005","3","UNIV BOCCONI","IST METODI QUANTITAT","UNIV BOCCONI, IST METODI QUANTITAT, I-20135 MILAN, ITALY","MILAN","NULL","ITALY","I-20135"
"WOS:000202970000287","1","ASO S GIOVANNI BATTISTA TORINO","MED ONCOL COES","ASO S GIOVANNI BATTISTA TORINO, MED ONCOL COES, TURIN, ITALY","TURIN","NULL","ITALY","NULL"
"WOS:000202970000287","2","ASO S GIOVANNI BATTISTA TORINO","ORTHOPED UNIT","ASO S GIOVANNI BATTISTA TORINO, ORTHOPED UNIT, TURIN, ITALY","TURIN","NULL","ITALY","NULL"
"WOS:000202970000287","3","ASO S GIOVANNI BATTISTA TORINO","NULL","ASO S GIOVANNI BATTISTA TORINO, TURIN, ITALY","TURIN","NULL","ITALY","NULL"
"WOS:000202970000287","4","CERGAS BOCCONI","NULL","CERGAS BOCCONI, TURIN, ITALY","TURIN","NULL","ITALY","NULL"
"WOS:000207197600005","1","UNIVERSITY OF CENTRAL LANCASHIRE","LANCASHIRE BUSINESS SCH","UNIV CENT LANCASHIRE, LANCASHIRE BUSINESS SCH, PRESTON PR1 2HE, LANCS, ENGLAND","PRESTON","LANCS","ENGLAND","PR1 2HE"
"WOS:000207197600005","2","CRANFIELD UNIVERSITY","CRANFIELD SCH MANAGEMENT","CRANFIELD UNIV, CRANFIELD SCH MANAGEMENT, CRANFIELD MK43 0AL, BEDS, ENGLAND","CRANFIELD","BEDS","ENGLAND","MK43 0AL"
"WOS:000207197600005","3","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207197600005","4","SDA BOCCONI SCH MANAGEMENT","NULL","SDA BOCCONI SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207469500002","1","UNIVERSITA DI MODENA E REGGIO EMILIA","SDA BOCCONI SCH MANAGEMENT","UNIV MODENA & REGGIO EMILIA, SDA BOCCONI SCH MANAGEMENT, I-42100 REGGIO EMILIA, ITALY","REGGIO EMILIA","NULL","ITALY","I-42100"
"WOS:000207657200001","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207657200002","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207657200004","1","LUND UNIVERSITY","CTR INNOVAT RES & COMPETENCE LEARNING ECON CIRCLE","LUND UNIV, CTR INNOVAT RES & COMPETENCE LEARNING ECON CIRCLE, S-22100 LUND, SWEDEN","LUND","NULL","SWEDEN","S-22100"
"WOS:000207657200004","2","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207657200006","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207657200006","2","UNIVERSITA DI MODENA E REGGIO EMILIA","NULL","UNIV MODENA & REGGIO EMILIA, MODENA, ITALY","MODENA","NULL","ITALY","NULL"
"WOS:000207658900001","1","URL","ESADE BUSINESS SCH","URL, ESADE BUSINESS SCH, INST SOCIAL INNOVAT, BARCELONA, SPAIN","BARCELONA","NULL","SPAIN","NULL"
"WOS:000207658900001","1","URL","INST SOCIAL INNOVAT","URL, ESADE BUSINESS SCH, INST SOCIAL INNOVAT, BARCELONA, SPAIN","BARCELONA","NULL","SPAIN","NULL"
"WOS:000207658900001","2","URL","DEPT SOCIAL SCI","URL, ESADE BUSINESS SCH, DEPT SOCIAL SCI, BARCELONA, SPAIN","BARCELONA","NULL","SPAIN","NULL"
"WOS:000207658900001","2","URL","ESADE BUSINESS SCH","URL, ESADE BUSINESS SCH, DEPT SOCIAL SCI, BARCELONA, SPAIN","BARCELONA","NULL","SPAIN","NULL"
"WOS:000207658900001","3","BOCCONI UNIVERSITY","SPACE EUROPEAN RES CTR RISK SECUR OCCUPAT HLTH &","BOCCONI UNIV, SPACE EUROPEAN RES CTR RISK SECUR OCCUPAT HLTH &, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207658900001","4","NORWEGIAN SCH MANAGEMENT","CTR CORP CITIZENSHIP","NORWEGIAN SCH MANAGEMENT, CTR CORP CITIZENSHIP, SANDVIKA, NORWAY","SANDVIKA","NULL","NORWAY","NULL"
"WOS:000207658900001","5","NORWEGIAN SCH MANAGEMENT","CTR ENERGY & ENVIRONM","NORWEGIAN SCH MANAGEMENT, CTR ENERGY & ENVIRONM, SANDVIKA, NORWAY","SANDVIKA","NULL","NORWAY","NULL"
"WOS:000207658900001","6","BOCCONI UNIVERSITY","SDA BOCCONI SCH MANAGEMENT","BOCCONI UNIV, SDA BOCCONI SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207658900001","7","BOCCONI UNIVERSITY","DEPT MANAGEMENT IEGI","BOCCONI UNIV, DEPT MANAGEMENT IEGI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207795800006","1","BOCCONI UNIVERSITY","INST ORG & INFORMAT SYST","BOCCONI UNIV, INST ORG & INFORMAT SYST, I-20135 MILAN, ITALY","MILAN","NULL","ITALY","I-20135"
"WOS:000207798900002","1","UNIVERSITY OF ARIZONA","DEPT GEOG & REG DEV","UNIV ARIZONA, DEPT GEOG & REG DEV, TUCSON, AZ 85721 USA","TUCSON","AZ","USA","85721"
"WOS:000207798900002","2","UNIV BOCCONI","DEPT ECON","UNIV BOCCONI, DEPT ECON, I-20121 MILAN, ITALY","MILAN","NULL","ITALY","I-20121"
"WOS:000207798900002","3","UNIV BOCCONI","CERTET","UNIV BOCCONI, CERTET, I-20121 MILAN, ITALY","MILAN","NULL","ITALY","I-20121"
"WOS:000207798900002","4","UNIV GDANNUNZIO CHIETI PESCARA","FAC ECON","UNIV GDANNUNZIO CHIETI PESCARA, FAC ECON, I-65100 PESCARA, ITALY","PESCARA","NULL","ITALY","I-65100"
"WOS:000207876200001","1","UNIV BOCCONI","DEPT DECIS SCI","UNIV BOCCONI, DEPT DECIS SCI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000207876200001","2","UNIV BOCCONI","CARLO F DONDENA CTR RES SOCIAL DYNAM","UNIV BOCCONI, IGIER, CARLO F DONDENA CTR RES SOCIAL DYNAM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000207876200001","2","UNIV BOCCONI","IGIER","UNIV BOCCONI, IGIER, CARLO F DONDENA CTR RES SOCIAL DYNAM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000207894900011","1","BOCCONI UNIVERSITY","MIHMEP PROGRAM","BOCCONI UNIV, MIHMEP PROGRAM, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207897400002","1","UNIVERSITY OF MINNESOTA TWIN CITIES","CARLSON SCH MANAGEMENT","UNIV MINNESOTA, STRATEG MANAGEMENT & ORG DEPT, CARLSON SCH MANAGEMENT, MINNEAPOLIS, MN 55455 USA","MINNEAPOLIS","MN","USA","55455"
"WOS:000207897400002","1","UNIVERSITY OF MINNESOTA TWIN CITIES","STRATEG MANAGEMENT & ORG DEPT","UNIV MINNESOTA, STRATEG MANAGEMENT & ORG DEPT, CARLSON SCH MANAGEMENT, MINNEAPOLIS, MN 55455 USA","MINNEAPOLIS","MN","USA","55455"
"WOS:000207897400002","2","OREGON UNIVERSITY SYSTEM","COLL BUSINESS","OREGON STATE UNIV, COLL BUSINESS, CORVALLIS, OR 97331 USA","CORVALLIS","OR","USA","97331"
"WOS:000207897400002","3","SDA BOCCONI BOCCONI UNIV","NULL","SDA BOCCONI BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207909900004","1","IEFE UNIV COMMERCIALE LUIGI BOCCONI","NULL","IEFE UNIV COMMERCIALE LUIGI BOCCONI, I-20122 MILAN, ITALY","MILAN","NULL","ITALY","I-20122"
"WOS:000207909900004","2","POYRY ENERGY CONSULTING","NULL","POYRY ENERGY CONSULTING, I-20123 MILAN, ITALY","MILAN","NULL","ITALY","I-20123"
"WOS:000207916000007","1","UNIVERSITY OF PALERMO - ITALY","DIPARTIMENTO METODI QUANTITATIVI SCI UMANE","UNIV PALERMO, DIPARTIMENTO METODI QUANTITATIVI SCI UMANE, I-90128 PALERMO, ITALY","PALERMO","NULL","ITALY","I-90128"
"WOS:000207916000007","2","BOCCONI UNIVERSITY","CTR RES SOCIAL DYNAM","BOCCONI UNIV, DONDENA, CTR RES SOCIAL DYNAM, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000207916000007","2","BOCCONI UNIVERSITY","DONDENA","BOCCONI UNIV, DONDENA, CTR RES SOCIAL DYNAM, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208034000004","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208034000004","2","INTERNATIONAL MONETARY FUND","NULL","INT MONETARY FUND, WASHINGTON, DC 20431 USA","WASHINGTON","DC","USA","20431"
"WOS:000208082500001","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, INST ORG & INFORMAT SYST, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208082500001","1","BOCCONI UNIVERSITY","INST ORG & INFORMAT SYST","BOCCONI UNIV, DEPT MANAGEMENT, INST ORG & INFORMAT SYST, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208082500001","2","UNIVERSITY OF BERGAMO","DEPT BUSINESS ADM","UNIV BERGAMO, DEPT BUSINESS ADM, FAC ECON & BUSINESS ADM, I-24127 BERGAMO, ITALY","BERGAMO","NULL","ITALY","I-24127"
"WOS:000208082500001","2","UNIVERSITY OF BERGAMO","FAC ECON & BUSINESS ADM","UNIV BERGAMO, DEPT BUSINESS ADM, FAC ECON & BUSINESS ADM, I-24127 BERGAMO, ITALY","BERGAMO","NULL","ITALY","I-24127"
"WOS:000208134000005","1","BOCCONI UNIV","NULL","BOCCONI UNIV, MAINZ, GERMANY","MAINZ","NULL","GERMANY","NULL"
"WOS:000208134100003","1","UNIVERSITY OF BOLOGNA","NULL","UNIV BOLOGNA, I-40126 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40126"
"WOS:000208134100003","2","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208134100003","3","UNIVERSITY OF LEICESTER","NULL","UNIV LEICESTER, LEICESTER, LEICS, ENGLAND","LEICESTER","LEICS","ENGLAND","NULL"
"WOS:000208356200005","1","UNIVERSITY OF OXFORD","DEPT ECON","UNIV OXFORD, DEPT ECON, OXFORD OX1 3UQ, ENGLAND","OXFORD","NULL","ENGLAND","OX1 3UQ"
"WOS:000208356200005","2","UNIVERSITY OF OXFORD","NULL","UNIV OXFORD NUFFIELD COLL, OXFORD OX1 3UQ, ENGLAND","OXFORD","NULL","ENGLAND","OX1 3UQ"
"WOS:000208356200005","3","UNIV BOCCONI","IST ECON POLIT","UNIV BOCCONI, IST ECON POLIT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208356200005","4","IGIER","NULL","IGIER, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208356200005","5","UNIVERSITY OF SOUTHAMPTON","DEPT ECON","UNIV SOUTHAMPTON, DEPT ECON, SOUTHAMPTON SO17 1BJ, HANTS, ENGLAND","SOUTHAMPTON","HANTS","ENGLAND","SO17 1BJ"
"WOS:000208385500001","1","UNIVERSITY OF BATH","SCH MANAGEMENT","UNIV BATH, SCH MANAGEMENT, BATH BA2 7AY, AVON, ENGLAND","BATH","AVON","ENGLAND","BA2 7AY"
"WOS:000208385500001","2","KEDGE BUSINESS SCHOOL","NULL","EUROMED MANAGEMENT, MARSEILLES, FRANCE","MARSEILLES","NULL","FRANCE","NULL"
"WOS:000208385500001","3","UNIV BOCCONI","DEPT MANAGEMENT","UNIV BOCCONI, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208487000003","1","UNIVERSITY OF WESTERN AUSTRALIA","UWA BUSINESS SCH M261","UNIV WESTERN AUSTRALIA, UWA BUSINESS SCH M261, CRAWLEY, WA 6009, AUSTRALIA","CRAWLEY","WA","AUSTRALIA","6009"
"WOS:000208487000003","2","UNIV BOCCONI","CARLO F DONDENA CTR RES SOCIAL DYNAM","UNIV BOCCONI, CARLO F DONDENA CTR RES SOCIAL DYNAM, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208487000003","3","MURDOCH UNIVERSITY","SCH INFORMAT TECHNOL","MURDOCH UNIV, SCH INFORMAT TECHNOL, MURDOCH, WA 6150, AUSTRALIA","MURDOCH","WA","AUSTRALIA","6150"
"WOS:000208488200003","1","PARTHENOPE UNIVERSITY NAPLES","DEPT INST & TERR SYST STUDIES","PARTHENOPE UNIV, DEPT INST & TERR SYST STUDIES, I-80133 NAPLES, ITALY","NAPLES","NULL","ITALY","I-80133"
"WOS:000208488200003","2","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208488500002","1","UNIV BOCCONI","DEPT MANAGEMENT","UNIV BOCCONI, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208488600001","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT CROMA","BOCCONI UNIV, DEPT MANAGEMENT CROMA, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208574100003","1","UNIV BOCCONI","NULL","UNIV BOCCONI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208574100003","2","SDA BOCCONI SCH MANAGEMENT","NULL","SDA BOCCONI SCH MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208574100003","3","UNIVERSITY OF LUGANO","NULL","UNIV LUGANO, LUGANO, SWITZERLAND","LUGANO","NULL","SWITZERLAND","NULL"
"WOS:000208574100003","4","QUEENS UNIVERSITY BELFAST","NULL","QUEENS UNIV BELFAST, BELFAST, ANTRIM, NORTH IRELAND","BELFAST","ANTRIM","NORTH IRELAND","NULL"
"WOS:000208574200005","1","UNIVERSITY OF EDINBURGH","SCH BUSINESS","UNIV EDINBURGH, SCH BUSINESS, EDINBURGH, MIDLOTHIAN, SCOTLAND","EDINBURGH","MIDLOTHIAN","SCOTLAND","NULL"
"WOS:000208574200005","2","BOCCONI UNIVERSITY","DEPT INST ANAL & PUBL MANAGEMENT","BOCCONI UNIV, DEPT INST ANAL & PUBL MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208677500006","1","UNIV BOCCONI","CESPRI","UNIV BOCCONI, CESPRI, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208677500006","2","LEM SCUOLA SUPER S ANNA","NULL","LEM SCUOLA SUPER S ANNA, I-56127 PISA, ITALY","PISA","NULL","ITALY","I-56127"
"WOS:000208677500006","3","UNIV G DANNUNZIO","NULL","UNIV G DANNUNZIO, CHIETI, ITALY","CHIETI","NULL","ITALY","NULL"
"WOS:000208677500006","4","SPRU UNIV SUSSEX","NULL","SPRU UNIV SUSSEX, BRIGHTON, E SUSSEX, ENGLAND","BRIGHTON","E SUSSEX","ENGLAND","NULL"
"WOS:000208677500006","5","UNIVERSITY OF AQUILA","NULL","UNIV AQUILA, I-67100 LAQUILA, ITALY","LAQUILA","NULL","ITALY","I-67100"
"WOS:000208677600003","1","BOCCONI UNIVERSITY","CRORA CTR RIC ORG AZIENDALE","BOCCONI UNIV, CRORA CTR RIC ORG AZIENDALE, I-20135 MILAN, ITALY","MILAN","NULL","ITALY","I-20135"
"WOS:000208677800002","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208677800002","2","UNIVERSITY OF MUNICH","INNO TEC","UNIV MUNICH, INNO TEC, MUNICH, GERMANY","MUNICH","NULL","GERMANY","NULL"
"WOS:000208677800002","3","CEPR","NULL","CEPR, LONDON, ENGLAND","LONDON","NULL","ENGLAND","NULL"
"WOS:000208677800002","4","MAASTRICHT UNIVERSITY","DEPT ECON","MAASTRICHT UNIV, DEPT ECON, MAASTRICHT, NETHERLANDS","MAASTRICHT","NULL","NETHERLANDS","NULL"
"WOS:000208677800002","5","MAASTRICHT UNIVERSITY","UNU MERIT","MAASTRICHT UNIV, UNU MERIT, MAASTRICHT, NETHERLANDS","MAASTRICHT","NULL","NETHERLANDS","NULL"
"WOS:000208677800004","1","UNIV L BOCCONI","CESPRI","UNIV L BOCCONI, DEPT ECON, CESPRI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208677800004","1","UNIV L BOCCONI","DEPT ECON","UNIV L BOCCONI, DEPT ECON, CESPRI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208677800004","2","UNIVERSITY OF BRESCIA","DEPT MECH & IND ENGN","UNIV BRESCIA, DEPT MECH & IND ENGN, I-25121 BRESCIA, ITALY","BRESCIA","NULL","ITALY","I-25121"
"WOS:000208677800004","3","UNIVERSITY OF INSUBRIA","DEPT ECON","UNIV INSUBRIA, DEPT ECON, VARESE, ITALY","VARESE","NULL","ITALY","NULL"
"WOS:000208677900005","1","INSEAD BUSINESS SCHOOL","NULL","INSEAD, F-77305 FONTAINEBLEAU, FRANCE","FONTAINEBLEAU","NULL","FRANCE","F-77305"
"WOS:000208677900005","2","UNIVERSITY OF GENEVA","NULL","HEC UNIV GENEVA, GENEVA, SWITZERLAND","GENEVA","NULL","SWITZERLAND","NULL"
"WOS:000208677900005","3","UNIV BOCCONI","DEPT MANAGEMENT","UNIV BOCCONI, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208678000007","1","BOCCONI UNIVERSITY","CRORA","BOCCONI UNIV, CRORA, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208678000007","2","UNIV G DANNUNZIO","FAC ECON","UNIV G DANNUNZIO, FAC ECON, PESCARA, ITALY","PESCARA","NULL","ITALY","NULL"
"WOS:000208678000007","3","UNIV SUSSEX","SPRU","UNIV SUSSEX, SPRU, BRIGHTON, MA USA","BRIGHTON","MA","USA","NULL"
"WOS:000208678100001","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208678100005","1","UNIVERSITY OF CALIFORNIA SYSTEM","DEPT ECON","UNIV CALIF BERKELEY, DEPT ECON, BERKELEY, CA 94720 USA","BERKELEY","CA","USA","94720"
"WOS:000208678100005","2","UNIV MAASTRICHT","NULL","UNIV MAASTRICHT, MAASTRICHT, NETHERLANDS","MAASTRICHT","NULL","NETHERLANDS","NULL"
"WOS:000208678100005","3","UNIVERSITY OF CAMERINO","DEPT MATH & COMP SCI","UNIV CAMERINO, DEPT MATH & COMP SCI, I-62032 CAMERINO, ITALY","CAMERINO","NULL","ITALY","I-62032"
"WOS:000208678100005","4","UNIV L BOCCONI","CESPRI KITES","UNIV L BOCCONI, CESPRI KITES, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208678100005","5","UNIVERSITY OF BOLOGNA","DEPT MANAGEMENT","UNIV BOLOGNA, DEPT MANAGEMENT, I-40122 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40122"
"WOS:000208678200001","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208678200005","1","UNIV BOCCONI","NULL","UNIV BOCCONI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208678300003","1","UNIV BOCCONI","CTR RES ORG & MANAGEMENT CROMA","UNIV BOCCONI, CTR RES ORG & MANAGEMENT CROMA, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208678300003","2","UNIV BOCCONI","DEPT MANAGEMENT","UNIV BOCCONI, DEPT MANAGEMENT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208678300009","1","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208678400001","1","BOCCONI UNIVERSITY","NULL","BOCCONI UNIV, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208678400001","2","UNIVERSITY OF LONDON","NULL","LONDON BUSINESS SCH, LONDON, ENGLAND","LONDON","NULL","ENGLAND","NULL"
"WOS:000208678400001","3","UNIV G DANNUNZIO","NULL","UNIV G DANNUNZIO, PESCARA, ITALY","PESCARA","NULL","ITALY","NULL"
"WOS:000208678400004","1","UNIVERSITY OF SALERNO","DEPT MECH ENGN","UNIV SALERNO, DEPT MECH ENGN, SALERNO, ITALY","SALERNO","NULL","ITALY","NULL"
"WOS:000208678400004","2","BOCCONI UNIVERSITY","DEPT MANAGEMENT","BOCCONI UNIV, DEPT MANAGEMENT, MILAN, ITALY","MILAN","NULL","ITALY","NULL"
"WOS:000208691600032","1","BOCCONI UNIVERSITY","DEPT FINANCE","BOCCONI UNIV, DEPT FINANCE, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208691600032","2","BOCCONI UNIVERSITY","DEPT DECIS SCI","BOCCONI UNIV, DEPT DECIS SCI, I-20136 MILAN, ITALY","MILAN","NULL","ITALY","I-20136"
"WOS:000208691600032","3","UNIVERSITY OF BOLOGNA","DIPARTIMENTO SCI STAT PAOLO FORTUNATI","UNIV BOLOGNA, DIPARTIMENTO SCI STAT PAOLO FORTUNATI, I-40126 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40126"
"WOS:000208691600032","4","UNIVERSITY OF BOLOGNA","DIPARTIMENTO MATEMAT","UNIV BOLOGNA, DIPARTIMENTO MATEMAT, I-40126 BOLOGNA, ITALY","BOLOGNA","NULL","ITALY","I-40126"
"WOS:000208825500005","1","UNIVERSITY OF CENTRAL LANCASHIRE","LANCASHIRE BUSINESS SCH","UNIV CENT LANCASHIRE, LANCASHIRE BUSINESS SCH, PRESTON PR1 2HE, LANCS, ENGLAND","PRESTON","LANCS","ENGLAND","PR1 2HE"
"WOS:000208825500005","2","COPENHAGEN BUSINESS SCHOOL","DEPT MANAGEMENT POLIT & PHILOSOPHY","COPENHAGEN BUSINESS SCH, DEPT MANAGEMENT POLIT & PHILOSOPHY, DK-2000 FREDERIKSBERG, DENMARK","FREDERIKSBERG","NULL","DENMARK","DK-2000"
"WOS:000208825500005","3","DEPT HIST","NULL","DEPT HIST, N-5007 BERGEN, NORWAY","BERGEN","NULL","NORWAY","N-5007"
